master_id,project_name,query,priority,latest_report_date,sample_excerpt,google_maps_search_url
BDS-MASTER-0249,NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường,"và hạ tầng giao thông kết nối phải thuận lợi cho cư dân khi tiếp cận các tiện ích cơ bản cũng như di chuyển sang khu vực lân cận. Thị trường: Bên cạnh đó, Thị trường khu vực cũng là yếu tố quan trọng cần cân nhắc. Vì NOX, NOXH sẽ giúp tạo thương hiệu tích cực cho công ty trên thị trường, Biên Hòa",6,,"[] Phòng Đầu tư đánh giá 6 khu đất đầu thấu trên dựa trên các tiêu chí như sau: Quy mô, đặc điểm của từng khu đất: Các khu đất phải đảm bảo phù hợp cho việc triển khai nhà ở, vị trí và hạ tầng giao thông kết nối phải thuận lợi cho cư dân khi tiếp cận các tiện ích cơ bản cũng như di chuyển sang khu vực lân cận. Thị trường: Bên cạnh đó, Thị trường khu vực cũng là yếu tố quan trọng cần cân nhắc. Vì NOXH có sự giới hạn đối tượng khách hàng mua. Ngoài ra, giá bán NOXH cũng được phê duyệt từ Nhà Nước ",https://www.google.com/maps/search/v%C3%A0+h%E1%BA%A1+t%E1%BA%A7ng+giao+th%C3%B4ng+k%E1%BA%BFt+n%E1%BB%91i+ph%E1%BA%A3i+thu%E1%BA%ADn+l%E1%BB%A3i+cho+c%C6%B0+d%C3%A2n+khi+ti%E1%BA%BFp+c%E1%BA%ADn+c%C3%A1c+ti%E1%BB%87n+%C3%ADch+c%C6%A1+b%E1%BA%A3n+c%C5%A9ng+nh%C6%B0+di+chuy%E1%BB%83n+sang+khu+v%E1%BB%B1c+l%C3%A2n+c%E1%BA%ADn.+Th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng%3A+B%C3%AAn+c%E1%BA%A1nh+%C4%91%C3%B3%2C+Th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng+khu+v%E1%BB%B1c+c%C5%A9ng+l%C3%A0+y%E1%BA%BFu+t%E1%BB%91+quan+tr%E1%BB%8Dng+c%E1%BA%A7n+c%C3%A2n+nh%E1%BA%AFc.+V%C3%AC+NOX%2C+NOXH+s%E1%BA%BD+gi%C3%BAp+t%E1%BA%A1o+th%C6%B0%C6%A1ng+hi%E1%BB%87u+t%C3%ADch+c%E1%BB%B1c+cho+c%C3%B4ng+ty+tr%C3%AAn+th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng%2C+Bi%C3%AAn+H%C3%B2a
BDS-MASTER-0191,Phụ trách Lâm Đồng và P,"tiềm năng để thực hiện. Em đề xuất tổ chức họp bao gồm PLDA - Phụ trách Lâm Đồng và P. QH triển khai nghiên cứu và hướng đi pháp lý nhé. OK a sẽ trao đổi với Gđ Minh họp sớm. by Thoi L - ASST., Phụ trách Lâm Đồng và P",6,2025-04-17,"[2025-04-17] Huy M - IM 4/17/2025 11:51 AM Translate Thoi -Tro Ly GD Liên quan đến nội dung nghiên cứu các tài sản của DLR để làm khách sạn, em đã trao đổi với Anh David xác định các vị trí tiềm năng để thực hiện. Em đề xuất tổ chức họp bao gồm PLDA - Phụ trách Lâm Đồng và P. QH triển khai nghiên cứu và hướng đi pháp lý nhé. OK a sẽ trao đổi với Gđ Minh họp sớm. by Thoi L - ASST.",https://www.google.com/maps/search/ti%E1%BB%81m+n%C4%83ng+%C4%91%E1%BB%83+th%E1%BB%B1c+hi%E1%BB%87n.+Em+%C4%91%E1%BB%81+xu%E1%BA%A5t+t%E1%BB%95+ch%E1%BB%A9c+h%E1%BB%8Dp+bao+g%E1%BB%93m+PLDA+-+Ph%E1%BB%A5+tr%C3%A1ch+L%C3%A2m+%C4%90%E1%BB%93ng+v%C3%A0+P.+QH+tri%E1%BB%83n+khai+nghi%C3%AAn+c%E1%BB%A9u+v%C3%A0+h%C6%B0%E1%BB%9Bng+%C4%91i+ph%C3%A1p+l%C3%BD+nh%C3%A9.+OK+a+s%E1%BA%BD+trao+%C4%91%E1%BB%95i+v%E1%BB%9Bi+G%C4%91+Minh+h%E1%BB%8Dp+s%E1%BB%9Bm.+by+Thoi+L+-+ASST.%2C+Ph%E1%BB%A5+tr%C3%A1ch+L%C3%A2m+%C4%90%E1%BB%93ng+v%C3%A0+P
BDS-MASTER-0293,Regalia Gold 4 sao tại Nha Trang,"và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400mCông trình khách sạn 4 sao cao 40 tầng, có 850 ph… 1 Heart reaction. Em gửi chị Ngoc Vo-TL-TGD 2 bản báo cáo..., Regalia Gold 4 sao tại Nha Trang",6,2022-12-27,"[2022-12-27] Unknown User 12/27/2022 3:31 PM KĐT gửi anh Tuan Tran-CEO báo cáo dự phòng P&L 5 năm từ 2023 - 2027 cho Khách sạn Regalia Gold 4 sao tại Nha Trang, cụ thể: 1/ Vị trí và hiện trạng: Khách sạn nằm tại đường Nguyễn Thị Minh Khai, P. Tân Lập, Nha Trang, cách bãi biển khoảng 400mCông trình khách sạn 4 sao cao 40 tầng, có 850 ph… 1 Heart reaction. Em gửi chị Ngoc Vo-TL-TGD 2 bản báo cáo... by Unknown User, has attachments.",https://www.google.com/maps/search/v%C3%A0+hi%E1%BB%87n+tr%E1%BA%A1ng%3A+Kh%C3%A1ch+s%E1%BA%A1n+n%E1%BA%B1m+t%E1%BA%A1i+%C4%91%C6%B0%E1%BB%9Dng+Nguy%E1%BB%85n+Th%E1%BB%8B+Minh+Khai%2C+P.+T%C3%A2n+L%E1%BA%ADp%2C+Nha+Trang%2C+c%C3%A1ch+b%C3%A3i+bi%E1%BB%83n+kho%E1%BA%A3ng+400mC%C3%B4ng+tr%C3%ACnh+kh%C3%A1ch+s%E1%BA%A1n+4+sao+cao+40+t%E1%BA%A7ng%2C+c%C3%B3+850+ph%E2%80%A6+1+Heart+reaction.+Em+g%E1%BB%ADi+ch%E1%BB%8B+Ngoc+Vo-TL-TGD+2+b%E1%BA%A3n+b%C3%A1o+c%C3%A1o...%2C+Regalia+Gold+4+sao+t%E1%BA%A1i+Nha+Trang
BDS-MASTER-0295,The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm,"nằm sâu trong đường Phạm Kiệt và khoảng cách đi ra biển Mỹ Khê khoảng 1.2-1.4 km không lợi thế hơn so với dự án của mình. image by Unknown User, The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm",6,2022-08-10,[2022-08-10] Quy Vo-PTDT 8/10/2022 10:54 AM Dự án The Sang Residence đang gần hoàn thành xây dựng với giá bán (58-68trđ/m2) với vị trí nằm sâu trong đường Phạm Kiệt và khoảng cách đi ra biển Mỹ Khê khoảng 1.2-1.4 km không lợi thế hơn so với dự án của mình. image by Unknown User,https://www.google.com/maps/search/n%E1%BA%B1m+s%C3%A2u+trong+%C4%91%C6%B0%E1%BB%9Dng+Ph%E1%BA%A1m+Ki%E1%BB%87t+v%C3%A0+kho%E1%BA%A3ng+c%C3%A1ch+%C4%91i+ra+bi%E1%BB%83n+M%E1%BB%B9+Kh%C3%AA+kho%E1%BA%A3ng+1.2-1.4+km+kh%C3%B4ng+l%E1%BB%A3i+th%E1%BA%BF+h%C6%A1n+so+v%E1%BB%9Bi+d%E1%BB%B1+%C3%A1n+c%E1%BB%A7a+m%C3%ACnh.+image+by+Unknown+User%2C+The+Sang+Residence+%C4%91ang+g%E1%BA%A7n+ho%C3%A0n+th%C3%A0nh+x%C3%A2y+d%E1%BB%B1ng+v%E1%BB%9Bi+gi%C3%A1+b%C3%A1n+%2858-68tr%C4%91%2Fm2%29+v%E1%BB%9Bi+v%E1%BB%8B+tr%C3%AD+n%E1%BA%B1m+s%C3%A2u+trong+%C4%91%C6%B0%E1%BB%9Dng+Ph%E1%BA%A1m
BDS-MASTER-0088,Võ Văn Kiệt) cố định ~ 190 tr/m2,"VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK, Võ Văn Kiệt) cố định ~ 190 tr/m2",6,,"[] P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK là 550 dân). Điều chỉnh tăng hệ số sử dụng đất lên 13.7 (tăng 0.9 lần so với QH Lô Kế VVK là 12.8) đồng thời tăng 3 tầng nổi. + Diện tích đất của 2 lô : 4.613 m2 + Quy mô xây d",https://www.google.com/maps/search/V%C3%80+RANH+%C4%90%E1%BA%A4T+2+L%C3%94+%C4%90%E1%BA%A4T%3A+V%E1%BB%8B+tr%C3%AD+theo+%C4%91%C6%B0%E1%BB%9Dng+link%3A+V%E1%BB%8B+Tr%C3%AD+D%E1%BB%B1+%C3%A1n+2.+TH%C3%94NG+S%E1%BB%90+QUY+HO%E1%BA%A0CH+Tr%C3%AAn+c%C6%A1+s%E1%BB%9F+ph%C3%B2ng+QH+gi%E1%BA%A3+%C4%91%E1%BB%8Bnh%3A+Gi%E1%BB%AF+nguy%C3%AAn+ch%E1%BB%89+ti%C3%AAu+d%C3%A2n+s%E1%BB%91+c%E1%BB%A7a+2+l%C3%B4%2C+theo+%C4%91%C3%B3+t%E1%BB%95ng+d%C3%A2n+s%E1%BB%91+cho+d%E1%BB%B1+%C3%A1n+g%E1%BB%99p+l%C3%A0+1.290+d%C3%A2n+%28L%C3%B4+K%E1%BA%BF+VVK+l%C3%A0+740%2C+L%C3%B4+VVK%2C+V%C3%B5+V%C4%83n+Ki%E1%BB%87t%29+c%E1%BB%91+%C4%91%E1%BB%8Bnh+~+190+tr%2Fm2
BDS-MASTER-0441,của DIG rồi ạ Begin quote,"và ranh đất các dự án của DIG rồi ạ Begin quote, Huy Mai-PTDT , 4/18/2025 7:00 ... by Unknown User, của DIG rồi ạ Begin quote",6,2025-04-18,"[] Dạ anh, em sẽ chia sẻ định vị dự án, Phòng cũng đã có cập nhập vị trí và ranh đất các dự án của DIG rồi ạ Begin quote, Huy Mai-PTDT , 4/18/2025 7:00 ... by Unknown User",https://www.google.com/maps/search/v%C3%A0+ranh+%C4%91%E1%BA%A5t+c%C3%A1c+d%E1%BB%B1+%C3%A1n+c%E1%BB%A7a+DIG+r%E1%BB%93i+%E1%BA%A1+Begin+quote%2C+Huy+Mai-PTDT+%2C+4%2F18%2F2025+7%3A00+...+by+Unknown+User%2C+c%E1%BB%A7a+DIG+r%E1%BB%93i+%E1%BA%A1+Begin+quote
BDS-MASTER-0258,dự kiến hợp tác vs,"để có view biển hết 2. Trước khối khách sạn dự kiến hợp tác vs ... by Unknown User, dự kiến hợp tác vs",6,2022-08-10,"[2022-08-10] Binh Vo-GD-PTDT 8/10/2022 4:41 PM 1. Một số căn biệt thự không nhìn view biển, nên đang điều chỉnh lại vị trí để có view biển hết 2. Trước khối khách sạn dự kiến hợp tác vs ... by Unknown User",https://www.google.com/maps/search/%C4%91%E1%BB%83+c%C3%B3+view+bi%E1%BB%83n+h%E1%BA%BFt+2.+Tr%C6%B0%E1%BB%9Bc+kh%E1%BB%91i+kh%C3%A1ch+s%E1%BA%A1n+d%E1%BB%B1+ki%E1%BA%BFn+h%E1%BB%A3p+t%C3%A1c+vs+...+by+Unknown+User%2C+d%E1%BB%B1+ki%E1%BA%BFn+h%E1%BB%A3p+t%C3%A1c+vs
BDS-MASTER-0259,gộp là 1,"VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK, gộp là 1",6,,"[] P.ĐT báo cáo Sếp Admin 01 về phương án gộp 2 lô Võ Văn Kiệt ~ diện tích 4.600 m2 như sau: 1. VỊ TRÍ VÀ RANH ĐẤT 2 LÔ ĐẤT: Vị trí theo đường link: Vị Trí Dự án 2. THÔNG SỐ QUY HOẠCH Trên cơ sở phòng QH giả định: Giữ nguyên chỉ tiêu dân số của 2 lô, theo đó tổng dân số cho dự án gộp là 1.290 dân (Lô Kế VVK là 740, Lô VVK là 550 dân). Điều chỉnh tăng hệ số sử dụng đất lên 13.7 (tăng 0.9 lần so với QH Lô Kế VVK là 12.8) đồng thời tăng 3 tầng nổi. + Diện tích đất của 2 lô : 4.613 m2 + Quy mô xây d",https://www.google.com/maps/search/V%C3%80+RANH+%C4%90%E1%BA%A4T+2+L%C3%94+%C4%90%E1%BA%A4T%3A+V%E1%BB%8B+tr%C3%AD+theo+%C4%91%C6%B0%E1%BB%9Dng+link%3A+V%E1%BB%8B+Tr%C3%AD+D%E1%BB%B1+%C3%A1n+2.+TH%C3%94NG+S%E1%BB%90+QUY+HO%E1%BA%A0CH+Tr%C3%AAn+c%C6%A1+s%E1%BB%9F+ph%C3%B2ng+QH+gi%E1%BA%A3+%C4%91%E1%BB%8Bnh%3A+Gi%E1%BB%AF+nguy%C3%AAn+ch%E1%BB%89+ti%C3%AAu+d%C3%A2n+s%E1%BB%91+c%E1%BB%A7a+2+l%C3%B4%2C+theo+%C4%91%C3%B3+t%E1%BB%95ng+d%C3%A2n+s%E1%BB%91+cho+d%E1%BB%B1+%C3%A1n+g%E1%BB%99p+l%C3%A0+1.290+d%C3%A2n+%28L%C3%B4+K%E1%BA%BF+VVK+l%C3%A0+740%2C+L%C3%B4+VVK%2C+g%E1%BB%99p+l%C3%A0+1
BDS-MASTER-0118,khá cao cấp),"mặt tiền). Tổng doanh thu: 1.927 tỷ đồng (gồm VAT) (ii) Chi phí kinh doanh (hoạt động bán hàng): 19%/Doanh thu (P.ĐT tạm tính dựa trên việc tham khảo ý kiến của P.R&D và tính chất sản phẩm dự án khá cao cấp). 2.2 Chi phí, khá cao cấp)",6,,"[] Phòng QH đã tính toán chỉ tiêu trên cơ sở tối ưu hệ số và diện tích thương phẩm căn hộ ở theo chỉ tiêu 32 m2/dân, tăng 3.660 m2 + Tính theo chỉ tiêu 32m2/dân: 16.736 m2 = 523 dân * 32m2/dân; + Tính theo chỉ tiêu 25m2/dân: 13.075 m2 = 523 dân * 25m2/dân; Và phương án chỉ tiêu cơ bản như sau: Tầng cao: 03 tầng hầm, 32 tầng nổi, hệ số sử dụng đất: 12,8 lần Sản phẩm: Tổng 270 căn gồm 8 căn Shop TM 2 tầng và 262 căn hộ ở (Dân số 507, dư 17 dân vì ưu tiên bố trí hệ số cho Shop TM bán giá tốt hơn gi",https://www.google.com/maps/search/m%E1%BA%B7t+ti%E1%BB%81n%29.+T%E1%BB%95ng+doanh+thu%3A+1.927+t%E1%BB%B7+%C4%91%E1%BB%93ng+%28g%E1%BB%93m+VAT%29+%28ii%29+Chi+ph%C3%AD+kinh+doanh+%28ho%E1%BA%A1t+%C4%91%E1%BB%99ng+b%C3%A1n+h%C3%A0ng%29%3A+19%25%2FDoanh+thu+%28P.%C4%90T+t%E1%BA%A1m+t%C3%ADnh+d%E1%BB%B1a+tr%C3%AAn+vi%E1%BB%87c+tham+kh%E1%BA%A3o+%C3%BD+ki%E1%BA%BFn+c%E1%BB%A7a+P.R%26D+v%C3%A0+t%C3%ADnh+ch%E1%BA%A5t+s%E1%BA%A3n+ph%E1%BA%A9m+d%E1%BB%B1+%C3%A1n+kh%C3%A1+cao+c%E1%BA%A5p%29.+2.2+Chi+ph%C3%AD%2C+kh%C3%A1+cao+c%E1%BA%A5p%29
BDS-MASTER-0143,khách sạn Đông Á Premier tại Phường Lộc Thọ,"Tọa lạc ở khu vực trung tâm thành phố. Hẻm nhỏ và cụt, rộng khoảng 5m, cách mặt tiền đường Hùng Vương khoảng 50m Xung quanh dự án có nhiều tòa cao tầng, bị chắn tầm nhìn ra biển Cách bãi biển tương đối xa, khoảng 320m Ph, khách sạn Đông Á Premier tại Phường Lộc Thọ",6,2026-03-25,"[2026-03-25] Admin 01 3/25/2026 2:20 PM Ủa bữa a David có gửi bài toán kinh doanh cho Casa rồi, mình có áp lại ra hiệu quả chưa BP.ĐT báo cáo Sếp Admin 01, về dự án khách sạn Đông Á Premier tại Phường Lộc Thọ, TP Nha Trang, Tỉnh Khánh Hòa như sau: I. SƠ BỘ VỀ DỰ ÁN Vị trí: Tọa lạc ở khu vực trung tâm thành phố. Hẻm nhỏ và cụt, rộng khoảng 5m, cách mặt tiền đường Hùng Vương khoảng 50m Xung quanh dự án có nhiều tòa cao tầng, bị chắn tầm nhìn ra biển Cách bãi biển tương đối xa, khoảng 320m Pháp lý:",https://www.google.com/maps/search/T%E1%BB%8Da+l%E1%BA%A1c+%E1%BB%9F+khu+v%E1%BB%B1c+trung+t%C3%A2m+th%C3%A0nh+ph%E1%BB%91.+H%E1%BA%BBm+nh%E1%BB%8F+v%C3%A0+c%E1%BB%A5t%2C+r%E1%BB%99ng+kho%E1%BA%A3ng+5m%2C+c%C3%A1ch+m%E1%BA%B7t+ti%E1%BB%81n+%C4%91%C6%B0%E1%BB%9Dng+H%C3%B9ng+V%C6%B0%C6%A1ng+kho%E1%BA%A3ng+50m+Xung+quanh+d%E1%BB%B1+%C3%A1n+c%C3%B3+nhi%E1%BB%81u+t%C3%B2a+cao+t%E1%BA%A7ng%2C+b%E1%BB%8B+ch%E1%BA%AFn+t%E1%BA%A7m+nh%C3%ACn+ra+bi%E1%BB%83n+C%C3%A1ch+b%C3%A3i+bi%E1%BB%83n+t%C6%B0%C6%A1ng+%C4%91%E1%BB%91i+xa%2C+kho%E1%BA%A3ng+320m+Ph%2C+kh%C3%A1ch+s%E1%BA%A1n+%C4%90%C3%B4ng+%C3%81+Premier+t%E1%BA%A1i+Ph%C6%B0%E1%BB%9Dng+L%E1%BB%99c+Th%E1%BB%8D
BDS-MASTER-0145,không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đ,"https://goo.gl/maps/u7HMUhYJqdPGD9dz6 * Link hồ sơ: https://belgroupvn.sharepoint.com/:f:/s/BeeGroupCEOOffice-03.KhiuT/EtYngSxT-mdGhwMPwLcn5ssB6y44zSOy-E3U8Ny6gpGP9A?e=7lADhv Vị trí dự án: image by Thao L - INVT, không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đ",6,2022-12-14,"[2022-12-14] Thao L - INVT 12/14/2022 11:09 AM Kết luận: - Dự án không đạt hiệu quả tài chính với giá chào chuyển nhượng là 280 tỷ đồng (chưa bao gồm tiền CMĐSDĐ) - Để dự án đạt hiệu quả tài chính thì giá nhận chuyện nhượng dự án từ 204 tỷ đồng (~1,34tr/m2; IRR:20%) – 250 tỷ đồng (~1,65tr/m2; IRR:15%) chưa bao gồm tiền CMĐSDĐ.. Ghi chú: - Chỉ nhận chuyển nhượng dự án khi chủ trương đầu tư dự án được phép phân lô bán nền. - Giả định: + Chủ trương đầu tư cho phép dự án phân lô bán nền => Phải hoàn",https://www.google.com/maps/search/https%3A%2F%2Fgoo.gl%2Fmaps%2Fu7HMUhYJqdPGD9dz6+%2A+Link+h%E1%BB%93+s%C6%A1%3A+https%3A%2F%2Fbelgroupvn.sharepoint.com%2F%3Af%3A%2Fs%2FBeeGroupCEOOffice-03.KhiuT%2FEtYngSxT-mdGhwMPwLcn5ssB6y44zSOy-E3U8Ny6gpGP9A%3Fe%3D7lADhv+V%E1%BB%8B+tr%C3%AD+d%E1%BB%B1+%C3%A1n%3A+image+by+Thao+L+-+INVT%2C+kh%C3%B4ng+%C4%91%E1%BA%A1t+hi%E1%BB%87u+qu%E1%BA%A3+t%C3%A0i+ch%C3%ADnh+v%E1%BB%9Bi+gi%C3%A1+ch%C3%A0o+chuy%E1%BB%83n+nh%C6%B0%E1%BB%A3ng+l%C3%A0+280+t%E1%BB%B7+%C4%91%E1%BB%93ng+%28ch%C6%B0a+bao+g%E1%BB%93m+ti%E1%BB%81n+CM%C4%90SD%C4%90%29+-+%C4%90%E1%BB%83+d%E1%BB%B1+%C3%A1n+%C4%91
BDS-MASTER-0262,làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng,"hiện trạng, đánh giá thực tế hiện trạng kế nối giao thông, hạ tầng... Khảo sát thị trường KCN của tỉnh và các khu vực lân cận Thời gian: 23 -25/11/2022 Nhân sự: Mr Bình – GĐ Khối Đầu tư Mr Sơn - TP. R&D Mr Huy – TP. Đầu, làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng",6,2022-11-19,"[2022-11-19] Huy M - IM 11/19/2022 10:11 AM Sau khi đề xuất Nghiên cứu Khu Công Nghiệp tại Huyện Nghĩa Hưng – Nam Định được duyệt, K.ĐT gửi CEO Tuan Tran-CEO kế hoạch đi công tác Nam Định như sau: Nội dung: Gặp các cơ quan, ban ngành để lấy các thông tin chi tiết khu đất làm KCN tại huyện Nghĩa Hưng Khảo sát vị trí hiện trạng, đánh giá thực tế hiện trạng kế nối giao thông, hạ tầng... Khảo sát thị trường KCN của tỉnh và các khu vực lân cận Thời gian: 23 -25/11/2022 Nhân sự: Mr Bình – GĐ Khối Đầu ",https://www.google.com/maps/search/hi%E1%BB%87n+tr%E1%BA%A1ng%2C+%C4%91%C3%A1nh+gi%C3%A1+th%E1%BB%B1c+t%E1%BA%BF+hi%E1%BB%87n+tr%E1%BA%A1ng+k%E1%BA%BF+n%E1%BB%91i+giao+th%C3%B4ng%2C+h%E1%BA%A1+t%E1%BA%A7ng...+Kh%E1%BA%A3o+s%C3%A1t+th%E1%BB%8B+tr%C6%B0%E1%BB%9Dng+KCN+c%E1%BB%A7a+t%E1%BB%89nh+v%C3%A0+c%C3%A1c+khu+v%E1%BB%B1c+l%C3%A2n+c%E1%BA%ADn+Th%E1%BB%9Di+gian%3A+23+-25%2F11%2F2022+Nh%C3%A2n+s%E1%BB%B1%3A+Mr+B%C3%ACnh+%E2%80%93+G%C4%90+Kh%E1%BB%91i+%C4%90%E1%BA%A7u+t%C6%B0+Mr+S%C6%A1n+-+TP.+R%26D+Mr+Huy+%E2%80%93+TP.+%C4%90%E1%BA%A7u%2C+l%C3%A0m+KCN+t%E1%BA%A1i+huy%E1%BB%87n+Ngh%C4%A9a+H%C6%B0ng+Kh%E1%BA%A3o+s%C3%A1t+v%E1%BB%8B+tr%C3%AD+hi%E1%BB%87n+tr%E1%BA%A1ng
BDS-MASTER-0319,này image by Huy M - IM,"cụ thể của khu đất này image by Huy M - IM, này image by Huy M - IM",6,2022-09-15,[2022-09-15] Huy M - IM 9/15/2022 11:47 AM Hiện tại theo các thông tin mình tìm kiếm trên mạng thì chưa có vị trí cụ thể của khu đất này image by Huy M - IM,https://www.google.com/maps/search/c%E1%BB%A5+th%E1%BB%83+c%E1%BB%A7a+khu+%C4%91%E1%BA%A5t+n%C3%A0y+image+by+Huy+M+-+IM%2C+n%C3%A0y+image+by+Huy+M+-+IM
BDS-MASTER-0387,phân lô (,"nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User, phân lô (, Nhơn Trạch",6,2023-06-22,"[2023-06-22] Tuan Tran-CEO 6/22/2023 10:42 AM Cho cụ thể, ví dụ lô E thì vị trí nào 47.5tr và vị trí nào 64.8tr 1 Like reaction. Tìm hiểu bên Nhơn Trạch xem dự án phân lô (... by Unknown User",https://www.google.com/maps/search/n%C3%A0o+47.5tr+v%C3%A0+v%E1%BB%8B+tr%C3%AD+n%C3%A0o+64.8tr+1+Like+reaction.+T%C3%ACm+hi%E1%BB%83u+b%C3%AAn+Nh%C6%A1n+Tr%E1%BA%A1ch+xem+d%E1%BB%B1+%C3%A1n+ph%C3%A2n+l%C3%B4+%28...+by+Unknown+User%2C+ph%C3%A2n+l%C3%B4+%28%2C+Nh%C6%A1n+Tr%E1%BA%A1ch
BDS-MASTER-0268,sau này chỉ có đấu thầu,"ok mà, quan trọng là giá đấu thầu như thế nào A Hiếu - PL có báo cáo hồ sơ hiện tại xong sẽ đánh giá cần thông tin gì thêm vs mình cũng phải nghiên cứu chi tiết vào phần đấu thầu. Vì bây giờ thí điểm chỉ gỡ 30% cho các h, sau này chỉ có đấu thầu",6,2025-05-25,"[2025-05-25] Unknown User 5/25/2025 4:43 PM Vị trí ok mà, quan trọng là giá đấu thầu như thế nào A Hiếu - PL có báo cáo hồ sơ hiện tại xong sẽ đánh giá cần thông tin gì thêm vs mình cũng phải nghiên cứu chi tiết vào phần đấu thầu. Vì bây giờ thí điểm chỉ gỡ 30% cho các hồ sơ hiện trạng đất chưa full ở. Thì dự án sau này chỉ có đấu thầu, đấu giá. Chứ đất full 100% ở thì ko có Nên bộ phận pháp lý mình cần nghiên cứu chi... by Huy M - IM",https://www.google.com/maps/search/ok+m%C3%A0%2C+quan+tr%E1%BB%8Dng+l%C3%A0+gi%C3%A1+%C4%91%E1%BA%A5u+th%E1%BA%A7u+nh%C6%B0+th%E1%BA%BF+n%C3%A0o+A+Hi%E1%BA%BFu+-+PL+c%C3%B3+b%C3%A1o+c%C3%A1o+h%E1%BB%93+s%C6%A1+hi%E1%BB%87n+t%E1%BA%A1i+xong+s%E1%BA%BD+%C4%91%C3%A1nh+gi%C3%A1+c%E1%BA%A7n+th%C3%B4ng+tin+g%C3%AC+th%C3%AAm+vs+m%C3%ACnh+c%C5%A9ng+ph%E1%BA%A3i+nghi%C3%AAn+c%E1%BB%A9u+chi+ti%E1%BA%BFt+v%C3%A0o+ph%E1%BA%A7n+%C4%91%E1%BA%A5u+th%E1%BA%A7u.+V%C3%AC+b%C3%A2y+gi%E1%BB%9D+th%C3%AD+%C4%91i%E1%BB%83m+ch%E1%BB%89+g%E1%BB%A1+30%25+cho+c%C3%A1c+h%2C+sau+n%C3%A0y+ch%E1%BB%89+c%C3%B3+%C4%91%E1%BA%A5u+th%E1%BA%A7u
